last_dir,filename,percentage,line_amount,determined_glasses,is_correct
glasses,S5561R08.jpg,2.264322916666667,20,1,1
glasses,S5561R09.jpg,2.98046875,14,1,1
glasses,S5564L04.jpg,0.8645833333333334,25,1,1
glasses,S5564L05.jpg,0.9791666666666667,21,1,1
glasses,S5564L06.jpg,0.0,28,1,1
glasses,S5564L07.jpg,0.0,24,1,1
glasses,S5564L08.jpg,0.0,17,0,0
glasses,S5564L09.jpg,0.16796875,23,1,1
glasses,S5564R05.jpg,1.5611979166666667,18,1,1
glasses,S5564R06.jpg,1.3528645833333333,18,1,1
glasses,S5564R07.jpg,0.0,32,1,1
glasses,S5564R08.jpg,0.0,22,1,1
glasses,S5564R09.jpg,0.0,38,1,1
glasses,S5565L04.jpg,0.0,26,1,1
glasses,S5565L05.jpg,0.4583333333333333,32,1,1
glasses,S5565L06.jpg,0.0390625,21,1,1
glasses,S5565L07.jpg,0.0,30,1,1
glasses,S5565L08.jpg,0.0234375,39,1,1
glasses,S5565L09.jpg,0.0,35,1,1
glasses,S5565R05.jpg,0.27864583333333337,28,1,1
glasses,S5565R06.jpg,0.27734375,29,1,1
glasses,S5565R07.jpg,0.0,29,1,1
glasses,S5565R08.jpg,0.0,34,1,1
glasses,S5565R09.jpg,0.0,29,1,1
glasses,S5576L06.jpg,0.4427083333333333,38,1,1
glasses,S5576L07.jpg,0.73828125,43,1,1
glasses,S5576L08.jpg,0.5872395833333334,48,1,1
glasses,S5576L09.jpg,0.5651041666666667,31,1,1
glasses,S5576R06.jpg,0.10546875,27,1,1
glasses,S5576R07.jpg,0.0,23,1,1
glasses,S5576R08.jpg,0.0,26,1,1
glasses,S5576R09.jpg,0.0,30,1,1
glasses,S5577L06.jpg,0.49869791666666663,36,1,1
glasses,S5577L07.jpg,1.0104166666666665,43,1,1
glasses,S5577L08.jpg,1.0052083333333333,41,1,1
glasses,S5577L09.jpg,1.03125,41,1,1
glasses,S5577R06.jpg,1.9453125000000002,15,1,1
glasses,S5577R07.jpg,2.62890625,23,1,1
glasses,S5577R08.jpg,0.0,36,1,1
glasses,S5577R09.jpg,0.0,37,1,1
glasses,S5578L06.jpg,0.8424479166666667,36,1,1
glasses,S5578L07.jpg,0.8541666666666666,26,1,1
glasses,S5578L08.jpg,1.0924479166666667,31,1,1
glasses,S5578L09.jpg,1.046875,26,1,1
glasses,S5578R08.jpg,1.0403645833333335,33,1,1
glasses,S5578R09.jpg,1.0481770833333333,33,1,1
glasses,S5579L06.jpg,3.759114583333333,25,1,1
glasses,S5579L07.jpg,1.1158854166666665,16,1,1
glasses,S5579L08.jpg,0.89453125,27,1,1
glasses,S5579L09.jpg,0.84375,28,1,1
glasses,S5579R07.jpg,2.97265625,24,1,1
glasses,S5579R08.jpg,3.0833333333333335,13,1,1
glasses,S5579R09.jpg,3.095052083333333,18,1,1
glasses,S5581L05.jpg,0.0,34,1,1
glasses,S5581L06.jpg,0.0,25,1,1
glasses,S5581L07.jpg,0.0,36,1,1
glasses,S5581L08.jpg,0.0,34,1,1
glasses,S5581L09.jpg,0.05859375,39,1,1
glasses,S5581R06.jpg,0.05989583333333333,38,1,1
glasses,S5581R07.jpg,0.07421875,26,1,1
glasses,S5581R08.jpg,0.07291666666666667,21,1,1
glasses,S5581R09.jpg,0.0859375,31,1,1
glasses,S5582L06.jpg,0.43359375000000006,44,1,1
glasses,S5582L07.jpg,0.0,23,1,1
glasses,S5582L08.jpg,0.0,33,1,1
glasses,S5582L09.jpg,0.0,24,1,1
glasses,S5582R05.jpg,0.36328125,16,1,1
glasses,S5582R06.jpg,0.0,47,1,1
glasses,S5582R07.jpg,0.0,29,1,1
glasses,S5582R08.jpg,0.0,32,1,1
glasses,S5582R09.jpg,0.0,23,1,1
glasses,S5583L05.jpg,0.05468750000000001,22,1,1
glasses,S5583L06.jpg,0.234375,28,1,1
glasses,S5583L07.jpg,0.4583333333333333,40,1,1
glasses,S5583L08.jpg,0.4479166666666667,42,1,1
glasses,S5583L09.jpg,0.48567708333333337,45,1,1
glasses,S5583R06.jpg,0.26041666666666663,10,1,1
glasses,S5583R07.jpg,0.0,63,1,1
glasses,S5583R08.jpg,0.0,49,1,1
glasses,S5583R09.jpg,0.0,49,1,1
glasses,S5584L06.jpg,3.9114583333333335,11,1,1
glasses,S5584L07.jpg,0.3984375,36,1,1
glasses,S5584L08.jpg,0.3854166666666667,38,1,1
glasses,S5584L09.jpg,0.0,29,1,1
glasses,S5584R04.jpg,0.8567708333333334,9,1,1
glasses,S5584R05.jpg,2.3658854166666665,5,1,1
glasses,S5584R06.jpg,1.0338541666666665,7,1,1
glasses,S5584R07.jpg,1.421875,22,1,1
glasses,S5584R08.jpg,1.3190104166666665,20,1,1
glasses,S5584R09.jpg,1.3528645833333333,26,1,1
glasses,S5585L05.jpg,2.47265625,12,1,1
glasses,S5585L06.jpg,2.0963541666666665,5,1,1
glasses,S5585L07.jpg,2.265625,21,1,1
glasses,S5585L08.jpg,2.3203125,11,1,1
glasses,S5585L09.jpg,2.20703125,13,1,1
glasses,S5585R05.jpg,1.6367187500000002,7,1,1
glasses,S5585R06.jpg,1.85546875,8,1,1
glasses,S5585R07.jpg,1.8776041666666667,4,1,1
glasses,S5585R08.jpg,1.8320312500000002,6,1,1
glasses,S5585R09.jpg,1.859375,5,1,1
glasses,S5586L05.jpg,0.0,31,1,1
glasses,S5586L06.jpg,0.0,29,1,1
glasses,S5586L07.jpg,0.0,26,1,1
glasses,S5586L08.jpg,0.0,27,1,1
glasses,S5586L09.jpg,0.0,29,1,1
glasses,S5586R06.jpg,0.0,18,0,0
glasses,S5586R07.jpg,0.0,22,1,1
glasses,S5586R08.jpg,0.0,39,1,1
glasses,S5586R09.jpg,0.0,32,1,1
glasses,S5587L07.jpg,0.0,34,1,1
glasses,S5587L08.jpg,0.55078125,48,1,1
glasses,S5587L09.jpg,0.05468750000000001,45,1,1
glasses,S5587R06.jpg,0.0,41,1,1
glasses,S5587R07.jpg,0.0,43,1,1
glasses,S5587R08.jpg,0.09114583333333333,48,1,1
glasses,S5587R09.jpg,0.0,54,1,1
glasses,S5588L07.jpg,2.5455729166666665,38,1,1
glasses,S5588L08.jpg,2.0924479166666665,61,1,1
glasses,S5588L09.jpg,2.1692708333333335,72,1,1
glasses,S5588R05.jpg,0.0,34,1,1
glasses,S5588R06.jpg,0.0,37,1,1
glasses,S5588R07.jpg,0.0,42,1,1
glasses,S5588R08.jpg,0.0,32,1,1
glasses,S5588R09.jpg,0.0,37,1,1
glasses,S5589L06.jpg,0.0,24,1,1
glasses,S5589L07.jpg,0.0,18,0,0
glasses,S5589L08.jpg,0.19140625,24,1,1
glasses,S5589L09.jpg,0.17057291666666666,25,1,1
glasses,S5589R06.jpg,0.26432291666666663,17,1,1
glasses,S5589R07.jpg,0.0,14,0,0
glasses,S5589R08.jpg,0.0,5,0,0
glasses,S5589R09.jpg,0.0,33,1,1
glasses,S5590L06.jpg,1.3958333333333333,53,1,1
glasses,S5590L07.jpg,1.2643229166666667,43,1,1
glasses,S5590L08.jpg,1.3658854166666667,34,1,1
glasses,S5590L09.jpg,1.3190104166666665,42,1,1
glasses,S5590R07.jpg,0.0,39,1,1
glasses,S5590R08.jpg,0.0,23,1,1
glasses,S5590R09.jpg,0.0,23,1,1
glasses,S5591L05.jpg,4.670572916666667,31,1,1
glasses,S5591L06.jpg,5.104166666666667,20,1,1
glasses,S5591L07.jpg,4.104166666666666,22,1,1
glasses,S5591L08.jpg,5.662760416666666,23,1,1
glasses,S5591L09.jpg,5.520833333333333,34,1,1
glasses,S5591R06.jpg,4.470052083333333,20,1,1
glasses,S5591R07.jpg,4.66796875,25,1,1
glasses,S5591R08.jpg,2.3346354166666665,15,1,1
glasses,S5591R09.jpg,2.342447916666667,20,1,1
glasses,S5592L04.jpg,0.40234375,64,1,1
glasses,S5592L05.jpg,0.48307291666666663,63,1,1
glasses,S5592L06.jpg,0.14583333333333334,35,1,1
glasses,S5592L07.jpg,0.3893229166666667,58,1,1
glasses,S5592L08.jpg,0.3893229166666667,43,1,1
glasses,S5592L09.jpg,0.35416666666666663,41,1,1
glasses,S5592R05.jpg,0.06640625,39,1,1
glasses,S5592R06.jpg,0.053385416666666664,39,1,1
glasses,S5592R07.jpg,0.07942708333333333,37,1,1
glasses,S5592R08.jpg,0.0,44,1,1
glasses,S5592R09.jpg,0.0,45,1,1
glasses,S5593L04.jpg,0.0,34,1,1
glasses,S5593L05.jpg,0.0,36,1,1
glasses,S5593L06.jpg,0.0,26,1,1
glasses,S5593L07.jpg,0.0,26,1,1
glasses,S5593L08.jpg,0.0,23,1,1
glasses,S5593L09.jpg,0.0,20,0,0
glasses,S5593R06.jpg,0.0,34,1,1
glasses,S5593R07.jpg,0.0,27,1,1
glasses,S5593R08.jpg,0.0,14,0,0
glasses,S5593R09.jpg,0.0,13,0,0
glasses,S5594L05.jpg,0.125,21,1,1
glasses,S5594L06.jpg,0.21484375000000003,36,1,1
glasses,S5594L07.jpg,0.0,48,1,1
glasses,S5594L08.jpg,0.0,37,1,1
glasses,S5594L09.jpg,0.0,39,1,1
glasses,S5594R05.jpg,0.0,48,1,1
glasses,S5594R06.jpg,0.0,45,1,1
glasses,S5594R07.jpg,0.09765625,46,1,1
glasses,S5594R08.jpg,0.0,42,1,1
glasses,S5594R09.jpg,0.0,44,1,1
glasses,S5595L04.jpg,0.23958333333333331,41,1,1
glasses,S5595L05.jpg,0.0,37,1,1
glasses,S5595L06.jpg,0.0,43,1,1
glasses,S5595L07.jpg,0.0,29,1,1
glasses,S5595L08.jpg,0.0,30,1,1
glasses,S5595L09.jpg,0.0,36,1,1
glasses,S5595R04.jpg,0.0,41,1,1
glasses,S5595R05.jpg,0.0,31,1,1
glasses,S5595R06.jpg,0.0,28,1,1
glasses,S5595R07.jpg,0.0,24,1,1
glasses,S5595R08.jpg,0.0,27,1,1
glasses,S5595R09.jpg,0.0,20,0,0
glasses,S5596L03.jpg,0.0,41,1,1
glasses,S5596L04.jpg,0.0,45,1,1
glasses,S5596L05.jpg,0.0,54,1,1
glasses,S5596L06.jpg,1.4908854166666667,60,1,1
glasses,S5596L07.jpg,0.78125,60,1,1
glasses,S5596L08.jpg,0.6380208333333334,54,1,1
glasses,S5596L09.jpg,0.0,32,1,1
glasses,S5596R05.jpg,0.31119791666666663,45,1,1
glasses,S5596R06.jpg,0.2799479166666667,37,1,1
glasses,S5596R07.jpg,0.3177083333333333,53,1,1
glasses,S5596R08.jpg,0.0,32,1,1
glasses,S5596R09.jpg,0.2109375,47,1,1
glasses,S5598L05.jpg,0.15494791666666666,22,1,1
glasses,S5598L06.jpg,0.140625,28,1,1
glasses,S5598L07.jpg,0.6028645833333333,46,1,1
glasses,S5598L08.jpg,0.5364583333333334,56,1,1
glasses,S5598L09.jpg,1.00390625,35,1,1
glasses,S5598R04.jpg,0.0,53,1,1
glasses,S5598R05.jpg,0.027343750000000003,23,1,1
glasses,S5598R06.jpg,1.01953125,57,1,1
glasses,S5598R07.jpg,0.70703125,57,1,1
glasses,S5598R08.jpg,0.0,58,1,1
glasses,S5598R09.jpg,0.0,46,1,1
glasses,S5599L06.jpg,0.7265625,43,1,1
glasses,S5599L07.jpg,0.7890625,37,1,1
glasses,S5599L08.jpg,0.8828124999999999,38,1,1
glasses,S5599L09.jpg,0.57421875,36,1,1
glasses,S5599R07.jpg,0.25651041666666663,19,1,1
glasses,S5599R08.jpg,0.30078125,29,1,1
glasses,S5599R09.jpg,0.06640625,30,1,1
glasses,S5600L04.jpg,0.13411458333333334,31,1,1
glasses,S5600L05.jpg,0.0,27,1,1
glasses,S5600L06.jpg,0.8528645833333333,42,1,1
glasses,S5600L07.jpg,0.0,28,1,1
glasses,S5600L08.jpg,0.0,44,1,1
glasses,S5600L09.jpg,0.0,37,1,1
glasses,S5600R07.jpg,0.6953125,50,1,1
glasses,S5600R08.jpg,0.6276041666666666,40,1,1
glasses,S5600R09.jpg,0.8372395833333334,61,1,1
glasses,S5601L04.jpg,0.30078125,19,1,1
glasses,S5601L05.jpg,2.0286458333333335,17,1,1
glasses,S5601L06.jpg,2.77734375,23,1,1
glasses,S5601L07.jpg,2.391927083333333,33,1,1
glasses,S5601L08.jpg,2.2994791666666665,35,1,1
glasses,S5601L09.jpg,2.625,25,1,1
glasses,S5601R07.jpg,0.50390625,18,1,1
glasses,S5601R08.jpg,1.4427083333333333,11,1,1
glasses,S5601R09.jpg,1.3763020833333335,13,1,1
glasses,S5602L05.jpg,0.0,39,1,1
glasses,S5602L06.jpg,0.16015625,40,1,1
glasses,S5602L07.jpg,0.16015625,62,1,1
glasses,S5602L08.jpg,0.05859375,41,1,1
glasses,S5602L09.jpg,0.045572916666666664,30,1,1
glasses,S5602R05.jpg,0.0,18,0,0
glasses,S5602R06.jpg,0.0,27,1,1
glasses,S5602R07.jpg,0.0,29,1,1
glasses,S5602R08.jpg,0.0,37,1,1
glasses,S5602R09.jpg,0.0,28,1,1
glasses,S5603L06.jpg,1.8854166666666667,1,1,1
glasses,S5603L07.jpg,1.8476562500000002,0,1,1
glasses,S5603L08.jpg,1.8515625,6,1,1
glasses,S5603L09.jpg,1.5013020833333333,3,1,1
glasses,S5603R07.jpg,2.5325520833333335,13,1,1
glasses,S5603R08.jpg,2.6484375,17,1,1
glasses,S5603R09.jpg,2.6119791666666665,14,1,1
glasses,S5604L06.jpg,0.38020833333333337,38,1,1
glasses,S5604L07.jpg,0.0,32,1,1
glasses,S5604L08.jpg,0.0,30,1,1
glasses,S5604L09.jpg,0.0,30,1,1
glasses,S5604R05.jpg,0.0,36,1,1
glasses,S5604R06.jpg,0.0,43,1,1
glasses,S5604R07.jpg,0.0,35,1,1
glasses,S5604R08.jpg,0.0,32,1,1
glasses,S5604R09.jpg,0.05859375,24,1,1
glasses,S5605L06.jpg,1.4661458333333333,71,1,1
glasses,S5605L07.jpg,1.3815104166666667,74,1,1
glasses,S5605L08.jpg,1.4934895833333333,71,1,1
glasses,S5605L09.jpg,0.43359375000000006,48,1,1
glasses,S5605R04.jpg,0.5572916666666667,37,1,1
glasses,S5605R05.jpg,0.5651041666666667,46,1,1
glasses,S5605R06.jpg,0.5221354166666666,47,1,1
glasses,S5605R07.jpg,0.49479166666666663,43,1,1
glasses,S5605R08.jpg,0.58984375,45,1,1
glasses,S5605R09.jpg,0.22265624999999997,59,1,1
glasses,S5606L05.jpg,2.131510416666667,19,1,1
glasses,S5606L06.jpg,2.1263020833333335,24,1,1
glasses,S5606L07.jpg,2.05078125,20,1,1
glasses,S5606L08.jpg,2.5455729166666665,25,1,1
glasses,S5606L09.jpg,2.4153645833333335,33,1,1
glasses,S5606R04.jpg,1.8177083333333333,27,1,1
glasses,S5606R05.jpg,1.8020833333333333,25,1,1
glasses,S5606R06.jpg,1.7161458333333335,16,1,1
glasses,S5606R07.jpg,1.76953125,33,1,1
glasses,S5606R08.jpg,1.6992187499999998,29,1,1
glasses,S5606R09.jpg,1.7213541666666665,30,1,1
glasses,S5607L03.jpg,0.14713541666666666,14,1,1
glasses,S5607L04.jpg,0.234375,13,1,1
glasses,S5607L05.jpg,0.16015625,7,1,1
glasses,S5607L06.jpg,3.484375,17,1,1
glasses,S5607L07.jpg,3.092447916666667,30,1,1
glasses,S5607L08.jpg,2.8255208333333335,30,1,1
glasses,S5607L09.jpg,3.12109375,25,1,1
glasses,S5607R05.jpg,0.6145833333333333,19,1,1
glasses,S5607R06.jpg,0.13020833333333331,24,1,1
glasses,S5607R07.jpg,0.5846354166666666,21,1,1
glasses,S5607R08.jpg,0.9114583333333334,20,1,1
glasses,S5607R09.jpg,0.9440104166666666,15,1,1
glasses,S5608L09.jpg,2.5677083333333335,20,1,1
glasses,S5608R04.jpg,0.09505208333333334,13,1,1
glasses,S5608R05.jpg,0.11979166666666666,17,1,1
glasses,S5608R06.jpg,0.05468750000000001,11,1,1
glasses,S5608R07.jpg,0.0,7,0,0
glasses,S5608R08.jpg,0.0,9,0,0
glasses,S5608R09.jpg,0.0,10,0,0
glasses,S5609L05.jpg,1.40625,6,1,1
glasses,S5609L06.jpg,1.30859375,9,1,1
glasses,S5609L07.jpg,0.1875,17,1,1
glasses,S5609L08.jpg,0.8333333333333334,8,1,1
glasses,S5609L09.jpg,1.6588541666666667,8,1,1
glasses,S5609R05.jpg,2.0885416666666665,14,1,1
glasses,S5609R06.jpg,1.96484375,9,1,1
glasses,S5609R07.jpg,1.98046875,13,1,1
glasses,S5609R08.jpg,2.3385416666666665,8,1,1
glasses,S5609R09.jpg,2.3203125,11,1,1
glasses,S5610L06.jpg,2.264322916666667,29,1,1
glasses,S5610L07.jpg,2.25390625,26,1,1
glasses,S5610L08.jpg,2.03515625,17,1,1
glasses,S5610L09.jpg,2.33203125,26,1,1
glasses,S5610R04.jpg,2.069010416666667,31,1,1
glasses,S5610R05.jpg,2.001302083333333,31,1,1
glasses,S5610R06.jpg,2.0716145833333335,14,1,1
glasses,S5610R07.jpg,1.8789062499999998,18,1,1
glasses,S5610R08.jpg,1.8841145833333333,20,1,1
glasses,S5610R09.jpg,2.0455729166666665,20,1,1
glasses,S5611L05.jpg,2.6627604166666665,25,1,1
glasses,S5611L06.jpg,2.35546875,21,1,1
glasses,S5611L07.jpg,2.391927083333333,18,1,1
glasses,S5611L08.jpg,0.5598958333333334,17,1,1
glasses,S5611L09.jpg,2.3359375,26,1,1
glasses,S5611R05.jpg,2.37109375,32,1,1
glasses,S5611R06.jpg,2.684895833333333,35,1,1
glasses,S5611R07.jpg,2.1080729166666665,21,1,1
glasses,S5611R08.jpg,2.015625,27,1,1
glasses,S5611R09.jpg,1.9791666666666665,32,1,1
glasses,S5612L05.jpg,2.423177083333333,27,1,1
glasses,S5612L06.jpg,2.2565104166666665,23,1,1
glasses,S5612L07.jpg,3.0677083333333335,8,1,1
glasses,S5612L08.jpg,2.373697916666667,26,1,1
glasses,S5612L09.jpg,2.04296875,21,1,1
glasses,S5612R05.jpg,2.17578125,22,1,1
glasses,S5612R06.jpg,2.30078125,12,1,1
glasses,S5612R07.jpg,1.9427083333333335,9,1,1
glasses,S5612R08.jpg,2.2591145833333335,12,1,1
glasses,S5612R09.jpg,2.5286458333333335,14,1,1
glasses,S5613L06.jpg,0.11848958333333334,54,1,1
glasses,S5613L07.jpg,0.6666666666666667,55,1,1
glasses,S5613L08.jpg,0.6770833333333334,65,1,1
glasses,S5613L09.jpg,0.4440104166666667,47,1,1
glasses,S5613R06.jpg,0.23958333333333331,26,1,1
glasses,S5613R07.jpg,0.13932291666666669,26,1,1
glasses,S5613R08.jpg,0.19401041666666666,34,1,1
glasses,S5613R09.jpg,0.23828125,28,1,1
glasses,S5614L04.jpg,0.07161458333333333,41,1,1
glasses,S5614L05.jpg,0.22135416666666666,27,1,1
glasses,S5614L06.jpg,0.17447916666666666,46,1,1
glasses,S5614L07.jpg,0.38671875,54,1,1
glasses,S5614L08.jpg,0.32942708333333337,40,1,1
glasses,S5614L09.jpg,0.49088541666666663,56,1,1
glasses,S5614R05.jpg,0.0,40,1,1
glasses,S5614R06.jpg,0.0,35,1,1
glasses,S5614R07.jpg,0.09895833333333334,11,1,1
glasses,S5614R08.jpg,0.12630208333333331,16,1,1
glasses,S5614R09.jpg,0.057291666666666664,18,1,1
glasses,S5615L05.jpg,2.0299479166666665,15,1,1
glasses,S5615L06.jpg,1.9309895833333333,16,1,1
glasses,S5615L07.jpg,1.0104166666666665,14,1,1
glasses,S5615L08.jpg,0.9700520833333334,19,1,1
glasses,S5615L09.jpg,0.9388020833333334,19,1,1
glasses,S5615R05.jpg,0.6692708333333334,19,1,1
glasses,S5615R06.jpg,0.66796875,24,1,1
glasses,S5615R07.jpg,2.8893229166666665,29,1,1
glasses,S5615R08.jpg,0.82421875,24,1,1
glasses,S5615R09.jpg,0.8763020833333333,22,1,1
glasses,S5616L06.jpg,1.578125,40,1,1
glasses,S5616L07.jpg,1.6184895833333335,36,1,1
glasses,S5616L08.jpg,4.25390625,53,1,1
glasses,S5616L09.jpg,2.25,32,1,1
glasses,S5616R09.jpg,4.108072916666667,37,1,1
glasses,S5617L09.jpg,4.022135416666667,27,1,1
glasses,S5617R05.jpg,0.8776041666666666,19,1,1
glasses,S5617R06.jpg,0.72265625,24,1,1
glasses,S5617R07.jpg,0.53515625,24,1,1
glasses,S5617R08.jpg,0.4765625,22,1,1
glasses,S5617R09.jpg,0.5651041666666667,24,1,1
glasses,S5618L06.jpg,0.0,30,1,1
glasses,S5618L07.jpg,0.0,29,1,1
glasses,S5618L08.jpg,0.0,27,1,1
glasses,S5618L09.jpg,0.0,26,1,1
glasses,S5618R05.jpg,0.0,18,0,0
glasses,S5618R06.jpg,0.0,13,0,0
glasses,S5618R07.jpg,0.0,24,1,1
glasses,S5618R08.jpg,0.0,19,0,0
glasses,S5618R09.jpg,0.0,17,0,0
glasses,S5619L07.jpg,0.0234375,28,1,1
glasses,S5619L08.jpg,0.03255208333333333,25,1,1
glasses,S5619L09.jpg,0.03255208333333333,18,1,1
glasses,S5619R06.jpg,0.91015625,17,1,1
glasses,S5619R07.jpg,0.5286458333333333,10,1,1
glasses,S5619R08.jpg,0.1953125,26,1,1
glasses,S5619R09.jpg,0.15625,20,1,1
glasses,S5620L05.jpg,2.1276041666666665,26,1,1
glasses,S5620L06.jpg,2.2213541666666665,24,1,1
glasses,S5620L07.jpg,3.790364583333333,20,1,1
glasses,S5620L08.jpg,2.2005208333333335,13,1,1
glasses,S5620L09.jpg,2.6888020833333335,23,1,1
glasses,S5620R01.jpg,2.5260416666666665,27,1,1
glasses,S5620R02.jpg,2.51171875,18,1,1
glasses,S5620R03.jpg,2.4856770833333335,20,1,1
glasses,S5620R04.jpg,2.3229166666666665,18,1,1
glasses,S5620R05.jpg,2.2408854166666665,17,1,1
glasses,S5620R06.jpg,2.578125,21,1,1
glasses,S5620R07.jpg,2.7239583333333335,10,1,1
glasses,S5620R08.jpg,2.7799479166666665,9,1,1
glasses,S5620R09.jpg,2.7109375,11,1,1
glasses,S5621L06.jpg,0.39973958333333337,26,1,1
glasses,S5621L07.jpg,0.3658854166666667,32,1,1
glasses,S5621L08.jpg,0.0,31,1,1
glasses,S5621L09.jpg,0.0,22,1,1
glasses,S5621R07.jpg,3.3463541666666665,25,1,1
glasses,S5621R08.jpg,4.014322916666667,15,1,1
glasses,S5621R09.jpg,0.39583333333333337,8,1,1
glasses,S5622L04.jpg,0.0,23,1,1
glasses,S5622L05.jpg,0.0,27,1,1
glasses,S5622L06.jpg,0.5013020833333334,41,1,1
glasses,S5622L07.jpg,0.0,31,1,1
glasses,S5622L08.jpg,1.0247395833333335,51,1,1
glasses,S5622L09.jpg,0.9166666666666666,39,1,1
glasses,S5622R04.jpg,0.12630208333333331,38,1,1
glasses,S5622R05.jpg,0.0,27,1,1
glasses,S5622R06.jpg,0.0,23,1,1
glasses,S5622R07.jpg,0.0,30,1,1
glasses,S5622R08.jpg,0.0,30,1,1
glasses,S5622R09.jpg,0.0,33,1,1
glasses,S5623L05.jpg,0.3411458333333333,18,1,1
glasses,S5623L06.jpg,5.37890625,19,1,1
glasses,S5623L07.jpg,0.19791666666666669,26,1,1
glasses,S5623L08.jpg,0.23177083333333334,21,1,1
glasses,S5623L09.jpg,0.20442708333333331,14,1,1
glasses,S5623R07.jpg,0.9856770833333334,9,1,1
glasses,S5623R08.jpg,0.08723958333333333,23,1,1
glasses,S5623R09.jpg,0.08333333333333334,21,1,1
glasses,S5624L03.jpg,0.0,43,1,1
glasses,S5624L04.jpg,0.0,39,1,1
glasses,S5624L05.jpg,0.0,37,1,1
glasses,S5624L06.jpg,0.0,40,1,1
glasses,S5624L07.jpg,0.0,46,1,1
glasses,S5624L08.jpg,0.0,38,1,1
glasses,S5624L09.jpg,0.0,32,1,1
glasses,S5624R05.jpg,0.18489583333333334,19,1,1
glasses,S5624R06.jpg,0.0,39,1,1
glasses,S5624R07.jpg,0.0,34,1,1
glasses,S5624R08.jpg,0.0,36,1,1
glasses,S5624R09.jpg,0.0,33,1,1
glasses,S5625L05.jpg,0.3359375,33,1,1
glasses,S5625L06.jpg,74.66015625,22,1,1
glasses,S5625L07.jpg,0.053385416666666664,39,1,1
glasses,S5625L08.jpg,0.0,53,1,1
glasses,S5625L09.jpg,0.06770833333333334,30,1,1
glasses,S5625R05.jpg,1.2903645833333333,15,1,1
glasses,S5625R06.jpg,1.3997395833333335,14,1,1
glasses,S5625R07.jpg,0.9856770833333334,17,1,1
glasses,S5625R08.jpg,1.2317708333333333,14,1,1
glasses,S5625R09.jpg,1.1302083333333335,14,1,1
glasses,S5626L04.jpg,0.0,26,1,1
glasses,S5626L05.jpg,0.0,23,1,1
glasses,S5626L06.jpg,0.0,15,0,0
glasses,S5626L07.jpg,2.326822916666667,33,1,1
glasses,S5626L08.jpg,2.27734375,32,1,1
glasses,S5626L09.jpg,2.2213541666666665,36,1,1
glasses,S5626R05.jpg,0.37890625,16,1,1
glasses,S5626R06.jpg,0.390625,21,1,1
glasses,S5626R07.jpg,0.3841145833333333,20,1,1
glasses,S5626R08.jpg,2.24609375,15,1,1
glasses,S5626R09.jpg,2.2578125,12,1,1
glasses,S5627L05.jpg,0.17057291666666666,62,1,1
glasses,S5627L06.jpg,0.13671875,50,1,1
glasses,S5627L07.jpg,0.13671875,53,1,1
glasses,S5627L08.jpg,0.0390625,62,1,1
glasses,S5627L09.jpg,0.1171875,59,1,1
glasses,S5627R06.jpg,0.203125,37,1,1
glasses,S5627R07.jpg,0.0,60,1,1
glasses,S5627R08.jpg,0.0,51,1,1
glasses,S5627R09.jpg,0.0,49,1,1
glasses,S5628L05.jpg,0.9817708333333333,36,1,1
glasses,S5628L06.jpg,0.9283854166666666,49,1,1
glasses,S5628L07.jpg,0.43750000000000006,39,1,1
glasses,S5628L08.jpg,0.30729166666666663,41,1,1
glasses,S5628L09.jpg,0.5768229166666666,47,1,1
glasses,S5628R04.jpg,0.37890625,33,1,1
glasses,S5628R05.jpg,0.4505208333333333,23,1,1
glasses,S5628R06.jpg,0.026041666666666668,32,1,1
glasses,S5628R07.jpg,0.30078125,17,1,1
glasses,S5628R08.jpg,0.20052083333333331,20,1,1
glasses,S5628R09.jpg,0.3307291666666667,25,1,1
glasses,S5629L05.jpg,0.0,48,1,1
glasses,S5629L06.jpg,0.0,49,1,1
glasses,S5629L07.jpg,0.0,52,1,1
glasses,S5629L08.jpg,0.0,58,1,1
glasses,S5629L09.jpg,0.0,53,1,1
glasses,S5629R04.jpg,0.0,36,1,1
glasses,S5629R05.jpg,0.05078125,34,1,1
glasses,S5629R06.jpg,0.11458333333333333,38,1,1
glasses,S5629R07.jpg,0.12369791666666666,39,1,1
glasses,S5629R08.jpg,0.375,42,1,1
glasses,S5629R09.jpg,0.0,26,1,1
glasses,S5630L08.jpg,0.09635416666666667,56,1,1
glasses,S5630L09.jpg,0.0,55,1,1
glasses,S5630R05.jpg,0.9283854166666666,43,1,1
glasses,S5630R06.jpg,0.8658854166666667,42,1,1
glasses,S5630R07.jpg,0.052083333333333336,36,1,1
glasses,S5630R08.jpg,0.0,26,1,1
glasses,S5630R09.jpg,0.26171875,36,1,1
glasses,S5631L07.jpg,1.046875,12,1,1
glasses,S5631L08.jpg,1.3229166666666667,12,1,1
glasses,S5631L09.jpg,0.3098958333333333,17,1,1
glasses,S5631R07.jpg,0.40364583333333337,30,1,1
glasses,S5631R08.jpg,0.25390625,27,1,1
glasses,S5631R09.jpg,0.26953125,35,1,1
glasses,S5632L04.jpg,0.4322916666666667,43,1,1
glasses,S5632L05.jpg,0.31510416666666663,35,1,1
glasses,S5632L06.jpg,0.140625,35,1,1
glasses,S5632L07.jpg,0.36197916666666663,44,1,1
glasses,S5632L08.jpg,0.0,28,1,1
